subdomain_key,subdomain_label,procedure_code,procedure_title,field,operation_group,operation_key,agency,submission_methods,processing_time_values,document_group_count,result_count,raw_data_available,source_url
kham_chua_benh,"Khám, chữa bệnh",1.001656,"Thanh toán trực tiếp chi phí khám, chữa bệnh BHYT/Cấp giấy chứng nhận không cùng chi trả trong năm",Thực hiện chính sách BHYT,chi_tra_bhyt_kham_chua_benh,thanh_toan_truc_tiep_chi_phi_kham_chua_benh_bhyt_cap_giay_chung_nhan_khong_cung_chi_tra_trong_nam,Bảo hiểm xã hội tỉnh,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,40 ngày | 40 ngày | 40 ngày,2,3,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-d76f-738b-9ca4-34d78e084f23
